Date,Open,High,Low,Close,Volume,OpenInt
2007-03-29,22.343,22.838,22.014,22.255,2178615,0
2007-03-30,22.367,22.784,21.899,22.498,2862008,0
2007-04-02,22.498,22.715,22.317,22.662,2277692,0
2007-04-03,22.766,23.374,22.706,23.113,1683109,0
2007-04-04,23.236,23.781,22.878,23.59,2170460,0
2007-04-05,23.83,24.811,23.66,24.325,3054549,0
2007-04-09,24.483,24.854,24.361,24.562,2012983,0
2007-04-10,23.148,24.048,23,23.218,7717822,0
2007-04-11,23.962,24.128,23.47,24.013,5138779,0
2007-04-12,24.223,25.235,24.187,25.141,4050893,0
2007-04-13,25.313,25.922,25.235,25.531,5177757,0
2007-04-16,26.414,26.414,25.738,26.267,4287275,0
2007-04-17,26.352,26.553,25.931,26.076,2708860,0
2007-04-18,25.867,26.111,25.513,25.938,1990657,0
2007-04-19,24.95,25.192,24.62,25.012,4849967,0
2007-04-20,25.021,25.313,24.448,24.671,3696895,0
2007-04-23,24.708,25.235,24.671,25.124,2585977,0
2007-04-24,25.227,25.419,25.052,25.331,2284004,0
2007-04-25,25.331,25.876,25.174,25.791,2307937,0
2007-04-26,26.068,27.03,25.738,26.813,4164123,0
2007-04-27,26.562,26.586,25.867,25.953,2961512,0
2007-04-30,25.841,25.841,24.881,24.898,3162194,0
2007-05-01,24.864,24.898,24.351,24.628,2845562,0
2007-05-02,24.628,25.348,24.628,24.966,3065814,0
2007-05-03,25.15,26.033,25.021,26.005,2397575,0
2007-05-04,25.913,25.913,24.351,24.698,3096760,0
2007-05-07,24.889,25.469,24.698,25.366,1601611,0
2007-05-08,25.174,25.28,24.637,25.098,1527968,0
2007-05-09,25.218,25.444,25.062,25.107,1469557,0
2007-05-10,25.356,25.738,24.543,24.62,1610730,0
2007-05-11,24.637,25.107,24.637,24.872,1242390,0
2007-05-14,25.044,26.145,24.698,25.41,3340935,0
2007-05-15,25.244,26.154,24.984,25.643,2221939,0
2007-05-16,25.971,26.085,25.166,25.849,1465981,0
2007-05-17,25.849,26.456,25.772,26.259,2701980,0
2007-05-18,26.493,26.83,26.043,26.676,1878587,0
2007-05-21,26.676,27.003,26.465,26.96,1465785,0
2007-05-22,27.177,27.846,27.003,27.236,2550112,0
2007-05-23,27.392,28.192,27.392,27.78,2172074,0
2007-05-24,27.807,28.094,26.708,26.715,2035981,0
2007-05-25,26.847,27.826,26.796,27.826,1608538,0
2007-05-29,27.417,27.766,27.211,27.436,2148295,0
2007-05-30,27.35,29.307,27.202,29.137,5583388,0
2007-05-31,29.541,30.781,29.145,29.646,8160565,0
2007-06-01,29.722,30.191,29.68,30.027,2469400,0
2007-06-04,30.781,30.978,30.027,30.891,2142523,0
2007-06-05,30.807,31.221,30.674,30.987,2366229,0
2007-06-06,30.987,31.004,30.158,30.25,3209573,0
2007-06-07,30.25,30.709,28.891,29.221,3089754,0
2007-06-08,29.221,30.113,28.969,29.828,2692862,0
2007-06-11,29.793,30.634,29.793,30.045,1509380,0
2007-06-12,30.286,30.728,29.549,30.019,2362395,0
2007-06-13,30.019,33.545,30.019,31.923,4600752,0
2007-06-14,31.932,32.642,31.895,32.036,3976845,0
2007-06-15,32.626,33.243,32.367,32.798,3663678,0
2007-06-18,33.603,34.6,33.265,33.561,3562967,0
2007-06-19,33.536,33.916,33.12,33.743,3718565,0
2007-06-20,33.763,33.793,32.521,32.521,3064128,0
2007-06-21,32.815,33.12,31.82,32.946,4170308,0
2007-06-22,32.782,34.098,32.704,33.536,3467443,0
2007-06-25,33.838,34.175,33.068,33.249,2309147,0
2007-06-26,33.463,33.968,32.737,32.757,3012204,0
2007-06-27,30.807,32.114,30.218,32.079,5007851,0
2007-06-28,32.07,32.946,32.07,32.851,2294676,0
2007-06-29,33.217,33.553,32.444,32.928,2668660,0
2007-07-02,32.928,33.613,32.65,33.568,3923518,0
2007-07-03,33.763,33.934,32.997,33.015,1324232,0
2007-07-05,32.92,33.234,32.478,32.955,1790457,0
2007-07-06,32.805,33.217,32.279,32.997,1595957,0
2007-07-09,33.217,33.463,32.887,33.171,1488838,0
2007-07-10,33.042,33.31,32.235,32.306,1770721,0
2007-07-11,32.375,32.737,31.838,32.399,1755368,0
2007-07-12,32.704,33.682,32.599,33.536,1860063,0
2007-07-13,33.674,34.513,33.352,34.427,3069900,0
2007-07-16,34.48,35.328,33.916,33.96,3350742,0
2007-07-17,33.88,34.531,33.665,33.811,1756986,0
2007-07-18,33.811,33.829,33.11,33.29,2097391,0
2007-07-19,33.29,33.968,33.29,33.613,1310493,0
2007-07-20,33.735,33.735,32.089,32.737,1492871,0
2007-07-23,32.98,33.944,32.747,33.763,1907620,0
2007-07-24,33.753,33.9,32.07,32.487,3092977,0
2007-07-25,32.66,32.904,29.68,31.369,4128047,0
2007-07-26,30.381,30.93,28.849,30.076,5264677,0
2007-07-27,30.218,30.756,28.824,29.211,3292127,0
2007-07-30,29.541,30.674,29.332,30.347,5079307,0
2007-07-31,31.838,35.076,31.266,31.699,6700733,0
2007-08-01,32.07,32.209,30.816,32.079,4538177,0
2007-08-02,32.427,33.82,32.367,33.786,3806806,0
2007-08-03,33.492,34.29,32.911,33.319,3185521,0
2007-08-06,33.399,33.502,31.872,32.704,3228855,0
2007-08-07,32.496,34.6,32.199,34.263,3296149,0
2007-08-08,34.938,36.028,31.456,34.089,4961335,0
2007-08-09,33.586,34.089,30.218,31.656,3241085,0
2007-08-10,31.221,33.778,28.693,33.281,3549442,0
2007-08-13,33.88,34.455,32.938,33.793,2232560,0
2007-08-14,34.331,35.388,33.595,33.866,2824491,0
2007-08-15,33.763,34.071,31.895,32.194,2567597,0
2007-08-16,31.438,31.672,27.426,29.722,7125062,0
2007-08-17,31.317,32.66,29.257,30.356,3663564,0
2007-08-20,30.347,32.782,30.286,32.686,3000410,0
2007-08-21,32.53,33.658,32.098,32.911,1784340,0
2007-08-22,33.422,34.375,33.338,34.019,3170091,0
2007-08-23,33.682,34.531,33.188,33.431,2040830,0
2007-08-24,33.128,34.767,32.549,34.626,2545150,0
2007-08-27,34.584,35.06,33.7,34.281,1746592,0
2007-08-28,34.063,34.183,32.521,32.737,1784223,0
2007-08-29,32.747,33.968,32.747,33.763,1867451,0
2007-08-30,33.217,34.151,32.427,33.692,1432044,0
2007-08-31,34.357,35.743,34.263,35.467,2325714,0
2007-09-04,36.119,37.331,35.467,36.229,2632531,0
2007-09-05,36.028,36.645,35.233,36.514,2148526,0
2007-09-06,36.594,37.764,36.576,37.397,2394281,0
2007-09-07,36.127,37.01,35.612,36.222,1816200,0
2007-09-10,36.566,37.173,35.379,36.149,1900928,0
2007-09-11,36.663,37.555,35.7,37.183,2182233,0
2007-09-12,37.217,38.388,36.793,38.325,2920762,0
2007-09-13,39.061,39.565,38.232,38.404,2329405,0
2007-09-14,37.651,38.785,37.452,37.78,1903580,0
2007-09-17,38.316,38.672,37.606,37.883,2269172,0
2007-09-18,38.56,39.298,37.764,39.122,2776243,0
2007-09-19,39.876,40.638,39.298,39.617,2311167,0
2007-09-20,39.876,40.474,39.617,40.025,2129367,0
2007-09-21,41.774,43.019,40.985,42.407,4352340,0
2007-09-24,42.754,43.202,41.27,41.739,3008011,0
2007-09-25,43.429,43.429,41.36,42.258,2036208,0
2007-09-26,42.709,43.758,42.373,43.594,1969142,0
2007-09-27,44,45.36,43.662,44.927,2305974,0
2007-09-28,45.177,46.271,44.442,45.17,2727359,0
2007-10-01,45.423,46.408,44.98,45.655,2809602,0
2007-10-02,45.828,45.828,43.083,44.268,3011030,0
2007-10-03,44.268,44.268,41.117,41.289,4419756,0
2007-10-04,41.91,43.083,41.375,42.945,3240734,0
2007-10-05,44.096,44.614,43.471,44.225,3620256,0
2007-10-08,44.755,44.755,43.255,43.357,3015184,0
2007-10-09,44.831,47.225,44.831,46.926,8860290,0
2007-10-10,46.295,49.621,46.295,49.207,6491634,0
2007-10-11,50.376,52.654,49.215,49.988,7781814,0
2007-10-12,50.352,52.69,50.308,52.059,4037161,0
2007-10-15,52.698,53.26,50.394,51.06,4168808,0
2007-10-16,50.704,53.72,50.028,53.054,4488036,0
2007-10-17,53.728,54.361,50.966,52.275,4263805,0
2007-10-18,52.186,53.59,51.893,53.443,2940616,0
2007-10-19,53.183,54.39,52.298,52.749,4314242,0
2007-10-22,51.563,52.595,49.025,50.713,4909070,0
2007-10-23,51.814,52.457,50.879,52.438,2953778,0
2007-10-24,51.504,53.488,50.272,53.218,4603291,0
2007-10-25,53.208,55.999,50.21,55.28,10006065,0
2007-10-26,55.496,58.927,55.496,58.087,5985009,0
2007-10-29,59.705,60.587,57.195,58.788,5271180,0
2007-10-30,59.187,59.498,56.641,57.386,4234028,0
2007-10-31,57.386,59.029,56.501,58.91,4166269,0
2007-11-01,56.952,59.205,56.924,58.191,2656311,0
2007-11-02,58.91,59.663,56.971,58.633,3210266,0
2007-11-05,56.971,58.172,56.415,57.029,2068188,0
2007-11-06,57.386,59.159,55.79,59.073,3032872,0
2007-11-07,59.143,61.436,58.043,59.827,4370426,0
2007-11-08,59.663,61.188,55.989,59.992,5531413,0
2007-11-09,58.657,61.37,58.648,59.959,4064112,0
2007-11-12,59.921,59.921,51.148,51.762,10375114,0
2007-11-13,52.307,57.376,50.394,56.059,6992138,0
2007-11-14,58.302,58.302,55.564,55.93,3268419,0
2007-11-15,56.284,56.284,50.697,52.307,4890173,0
2007-11-16,52.284,53.712,50.844,53.712,4159557,0
2007-11-19,53.677,53.677,48.317,50.081,4607870,0
2007-11-20,51.346,52.368,49.796,51.563,4550999,0
2007-11-21,50.636,50.785,49.285,49.735,2646398,0
2007-11-23,50.74,52.43,50.028,51.476,1118547,0
2007-11-26,52.351,54.629,51.677,52.307,3857879,0
2007-11-27,52.533,54.692,51.805,53.426,3122814,0
2007-11-28,54.856,57.991,54.647,57.835,4553437,0
2007-11-29,58.312,58.91,57.074,57.767,2361214,0
2007-11-30,59.799,59.799,56.207,58.356,5792836,0
2007-12-03,59.195,63.05,58.709,60.938,6019855,0
2007-12-04,61.153,62.089,59.587,59.976,4533522,0
2007-12-05,61.249,64.273,60.763,63.683,5075107,0
2007-12-06,63.805,65.407,63.613,65.364,4068990,0
2007-12-07,65.832,67.512,64.411,67.2,4012227,0
2007-12-10,67.979,71.334,67.86,71.23,5306694,0
2007-12-11,70.961,72.821,67.798,69.2,6169230,0
2007-12-12,71.479,72.572,68.084,69.711,4636427,0
2007-12-13,69.538,71.759,68.985,71.723,2675627,0
